,Latitude,Longitude,Comments,Name,Cat,Address,City,St,Zip
7935,32.740651,-97.309292,14 - 0 height clearance,Low Clearance,LC14,rail over E Vickery Blvd,Fort Worth,TX,76104
7936,32.731482,-97.30714,17 - 1 height clearance,Low Clearance,LC15,rail over E Rosedale St\/287,Fort Worth,TX,76104
7937,32.758889,-97.322632,14 - 8 height clearance,Low Clearance,LC14,rail over E 4th St,Fort Worth,TX,76102
7938,32.745483,-97.32584399999999,12 - 11 height clearance (136),Low Clearance,LC12,tunnel on Main St,Fort Worth,TX,76102
7939,32.644839000000005,-97.413546,16 - 6 height clearance,Low Clearance,LC15,rail over Altamesa Blvd\/Dirks Rd,Fort Worth,TX,76132
7940,32.746314,-97.32314699999999,14 - 11 height clearance,Low Clearance,LC14,Jones St & W Lancaster Ave,Fort Worth,TX,76102
7941,32.743666,-97.353814,8 - 8 height clearance (136),Low Clearance,LC8,River Dr,Fort Worth,TX,76107
7942,32.745732000000004,-97.320915,16 - 7 height clearance,Low Clearance,LC15,South Fwy,Fort Worth,TX,76104
7943,32.744378999999995,-97.31916600000001,15 - 5 height clearance,Low Clearance,LC15,South Fwy,Fort Worth,TX,76104
7944,32.74434,-97.325854,13 - 1 height clearance (136),Low Clearance,LC13,I-30 over S Main St,Fort Worth,TX,76104
7945,32.743446,-97.337539,13 - 1 height clearance (136),Low Clearance,LC13,I-30 over S Henderson St,Fort Worth,TX,76102
7946,32.909597,-96.616223,16 - 1 height clearance,Low Clearance,LC15,rail over Texas 66,Garland,TX,75040
7947,32.909059,-96.676192,20 - 9 height clearance,Low Clearance,LC15,rail over Forest Ln eastbound,Garland,TX,75042
7948,32.909366999999996,-96.675136,18 - 6 height clearance,Low Clearance,LC15,rail over Forest Ln westbound,Garland,TX,75042
7949,32.916413,-96.628438,16 - 2 height clearance,Low Clearance,LC15,rail over Lavon Dr,Garland,TX,75040
7950,32.740415000000006,-94.94585,8 - 0 height clearance (136),Low Clearance,LC8,rail over Smith Ave,Gilmer,TX,75644
7951,33.126684000000004,-96.139314,16 - 4 height clearance,Low Clearance,LC15,rail over Joe Ramsey Blvd E,Greenville,TX,75401
7952,29.777608,-95.291299,14 - 6 height clearance,Low Clearance,LC14,I-10 over East Fwy\/Wayside Dr,Houston,TX,77020
7953,29.768253,-95.265393,16 - 4 height clearance,Low Clearance,LC15,rail over E Loop Fwy,Houston,TX,77029
7954,29.737808,-95.265388,16 - 5 height clearance,Low Clearance,LC15,rail and Clinton Dr over E Loop Fwy,Houston,TX,77029
7955,29.773791999999997,-95.367715,14 - 9 height clearance,Low Clearance,LC14,Hogan St over I-10 I-45,Houston,TX,77007
7956,29.636006,-95.493094,16 - 5 height clearance,Low Clearance,LC15,90 over Hillcroft Ave,Houston,TX,77071
7957,29.614745000000003,-95.556974,16 - 7 height clearance,Low Clearance,LC15,Alt 90 over Stafford Rd,Houston,TX,77477
7958,30.5365978,-97.5761666,16 - 8 height clearance,Low Clearance,LC15,79 over TX 130 Service Rd Northbound,Hutto,TX,78634
7959,30.538377,-97.57707099999999,16 - 10 height clearance,Low Clearance,LC15,79 over TX 130 Service Rd Southbound,Hutto,TX,78634
7960,30.538527000000002,-97.576047,16 - 10 height clearance,Low Clearance,LC15,TX 130 over E Palm Valley Blvd\/79 Westbound,Hutto,TX,78634
7961,30.538527000000002,-97.576047,17 - 9 height clearance,Low Clearance,LC15,TX 130 over E Palm Valley Blvd\/79 Eastbound,Hutto,TX,78634
7962,32.49368,-94.737525,11 - 4 height clearance (136),Low Clearance,LC11,rail over N Green St,Longview,TX,75601
7963,32.488162,-94.73723000000001,10 - 6  height clearance (136),Low Clearance,LC10,rail over S Green St,Longview,TX,75601
7964,32.497528,-94.75131,14 - 9 height clearance,Low Clearance,LC14,rail over Texas 31,Longview,TX,75601
7965,32.495162,-94.742029,13 - 9 height clearance,Low Clearance,LC13,rail over N High St,Longview,TX,75601
7966,32.498514,-94.709246,15 - 1 height clearance,Low Clearance,LC15,rail over S Eastman Rd,Longview,TX,75602
7967,33.152202,-94.970086,15 - 0 height clearance,Low Clearance,LC15,rail over W Ferguson Rd,Mount Pleasant,TX,75455
7968,33.153754,-94.968521,14 - 1 height clearance,Low Clearance,LC14,rail over S Jefferson Ave,Mount Pleasant,TX,75455
7969,33.16056,-95.102143,26 - 0 height clearance,Low Clearance,LC15,rail over Interstate 30 Service Rd WB,Mount Pleasant,TX,75455
7970,33.159671,-95.102195,19 - 8 height clearance,Low Clearance,LC15,rail over Interstate 30 Service Rd EB,Mount Pleasant,TX,75455
7971,33.109063,-95.059129,15 - 0 height clearance,Low Clearance,LC15,rail over Farm to Market Road 127,Mount Pleasant,TX,75455
7972,33.160016,-95.10219599999999,22 - 5 height clearance,Low Clearance,LC15,Interstate 30,Mount Pleasant,TX,75455
7973,29.484259,-98.490042,14 - 6 height clearance,Low Clearance,LC14,rail over E Contour Dr,Olmos Park,TX,78212
7974,33.179733,-94.73253199999999,14 - 11 height clearance,Low Clearance,LC14,rail over U.S. 259,Omaha,TX,75571
7975,33.00455,-95.044133,16 - 4 height clearance,Low Clearance,LC15,rail over Texas 11,Pittsburg,TX,75686
7976,33.032365999999996,-95.039988,16 - 5 height clearance,Low Clearance,LC15,rail over Farm to Market Road 1521,Pittsburg,TX,75686
7977,39.03476,-94.527307,13 - 3 height clearance (136),Low Clearance,LC13,rail over Blue Pkwy,Kansas City,MO,64130
7978,34.578199,-83.333066,13 - 6 height clearance,Low Clearance,LC13,rail over Broad St,Toccoa,GA,30577
7979,41.492305,-90.649387,14 - 5 height clearance,Low Clearance,LC14,Interstate 280 over Rockingham Rd \/ 22,Davenport,IA,52802
7980,37.250209000000005,-84.652302,8 - 6 height clearance (136),Low Clearance,LC8,rail over Floyd Switch Rd,Eubank,KY,42567
7981,38.066753000000006,-84.474306,13 - 2 height clearance (136),Low Clearance,LC13,rail over US Highway 27,Lexington,KY,40505
7982,37.986849,-85.714815,11 - 7 height clearance (136),Low Clearance,LC11,rail over E 2nd St\/E Joe B Hall Ave,Shepherdsville,KY,40165
7983,37.983094,-85.716099,11 - 4  height clearance (136),Low Clearance,LC11,rail over Old Preston Hwy S,Shepherdsville,KY,40165
7984,38.880564,-94.803892,14 - 6 height clearance,Low Clearance,LC14,830 E Loula St,Olathe,KS,66061
7985,42.78282,-85.668451,14 - 3 southbound height clearance,Low Clearance,LC14,100th St SW over 131,Byron Center,MI,49315
7986,42.782616,-85.667946,13 - 11 northbound height clearance,Low Clearance,LC13,100th St SW over 131,Byron Center,MI,49315
7987,35.67861,-86.69120799999999,12 - 2 height clearance (136),Low Clearance,LC12,2358 Snake Town Road,Chapel Hill ,TN,37034
7988,36.427778,-82.480932,9 - 10 height clearance (136),Low Clearance,LC9,225 Kitzmiller Rd,Gray,TN,37615
7989,37.39844,-81.134628,14 - 0 height clearance,Low Clearance,LC14,rail over Beckley Rd,Kegley,WV,24731
7990,37.315032,-81.05276500000001,11 - 9 height clearance (136),Low Clearance,LC11,rail over Ingleside Rd,Princeton,WV,24739
7991,34.724883,-82.77950600000001,9 - 8 height clearance (136),Low Clearance,LC9,rail over E Main St,Central,SC,29630
7992,34.087807,-80.959593,17 - 7 height clearance,Low Clearance,LC15,277 over Parklane Rd,Columbia,SC,29223
7993,34.282562,-80.997336,19 - 0 height clearance,Low Clearance,LC15,SR S 20-30\/E Peach Rd over Interstate 77,Ridgeway,SC,29130
7994,34.308052,-80.999339,16 - 6 height clearance,Low Clearance,LC15,Interstate 77 over Hwy 34,Ridgeway,SC,29130
7995,34.756543,-82.28535699999999,19 - 6 height clearance,Low Clearance,LC15,Old Stage Rd over I-385,Simpsonville,SC,29681
7996,34.755755,-82.285798,20 - 10 height clearance,Low Clearance,LC15,rail over I-385,Simpsonville,SC,29681
7997,34.753906,-82.286035,16 - 1 height clearance,Low Clearance,LC15,I-385 over connector,Simpsonville,SC,29681
7998,33.676684,-81.812732,13 - 5 height clearance (136),Low Clearance,LC13,rail over Sunnybrooke Rd,Trenton,SC,29847
7999,34.772163,-79.794198,13 - 6 height clearance,Low Clearance,LC13,rail over S Carolina 177,Wallace,SC,29596
8000,34.956194,-82.099649,11 - 0 height clearance (136),Low Clearance,LC11,rail over path south of Main St,Wellford,SC,29385
8001,34.953919,-82.096102,11 - 0 height clearance (136),Low Clearance,LC11,rail over path south of Main St,Wellford,SC,29385
8002,33.8839936,-96.4953183,16 - 1 height clearance,Low Clearance,LC15,U.S. 75,Colbert,OK,74733
8003,35.53232,-97.959911,13 - 11 height clearance,Low Clearance,LC13,519 Sunset Dr,El Reno,OK,73036
8004,36.355178,-97.711201,13 - 6 height clearance,Low Clearance,LC13,315 N2970 Rd,Fairmont,OK,73736
8005,34.062721,-96.757352,15 - 0 height clearance,Low Clearance,LC15,U.S. 70,Madill,OK,73446
8006,33.998191,-96.521374,16 - 6 height clearance,Low Clearance,LC15,5624 U.S. 70,Mead,OK,73449
8007,35.726009999999995,-95.310179,16 - 1 height clearance,Low Clearance,LC15,Muskogee Turnpike over Hancock Rd,Muskogee,OK,74403
8008,35.740572,-95.309751,16 - 1 height clearance,Low Clearance,LC15,Muskogee Turnpike over Chandler Rd,Muskogee,OK,74403
8009,35.754977000000004,-95.310496,16 - 1 height clearance,Low Clearance,LC15,Gibson St over Muskogee Turnpike,Muskogee,OK,74403
8010,35.763562,-95.310401,16 - 6 height clearance,Low Clearance,LC15,Eufaula St over Muskogee Turnpike,Muskogee,OK,74403
8011,35.764298,-95.31037099999999,16 - 3 height clearance,Low Clearance,LC15,rail over Muskogee Turnpike,Muskogee,OK,74403
8012,35.770412,-95.309685,15 - 8 height clearance,Low Clearance,LC15,Hwy 62 over Muskogee Turnpike,Muskogee,OK,74403
8013,35.784033,-95.31079100000001,16 - 4 height clearance,Low Clearance,LC15,E Harris Rd over Muskogee Turnpike,Muskogee,OK,74403
8014,35.827847,-95.347268,16 - 8 height clearance,Low Clearance,LC15,E0820 Rd over Muskogee Turnpike,Muskogee,OK,74403
8015,35.841234,-95.39392600000001,16 - 8 height clearance,Low Clearance,LC15,N4280 Rd over Muskogee Turnpike,Muskogee,OK,74403
8016,35.844121,-95.402839,16 - 5 height clearance,Low Clearance,LC15,Muskogee Turnpike over Hwy 69,Muskogee,OK,74403
8017,35.855661,-95.43027,16 - 11 height clearance,Low Clearance,LC15,N 50th St W over Muskogee Turnpike,Muskogee,OK,74403
8018,35.860663,-95.446507,16 - 9 height clearance,Low Clearance,LC15,N4250 Rd over Muskogee Turnpike,Muskogee,OK,74403
8019,35.871435,-95.467175,17 - 2 height clearance,Low Clearance,LC15,E0790 Rd over Muskogee Turnpike,Muskogee,OK,74403
8020,35.879604,-95.482085,16 - 10 height clearance,Low Clearance,LC15,South 445th East Avenue over Muskogee Turnpike,Muskogee,OK,74403
8021,35.894372,-95.508904,16 - 11 height clearance,Low Clearance,LC15,N4212 Rd over Muskogee Turnpike,Muskogee,OK,74403
8022,35.899678,-95.519423,16 - 6 height clearance,Low Clearance,LC15,N4210 Rd\/E 181st S\/E0770 Rd over Muskogee Turnpike,Muskogee,OK,74403
8023,35.903113,-95.52680699999999,16 - 7 height clearance,Low Clearance,LC15,N4200 Rd over Muskogee Turnpike,Muskogee,OK,74403
8024,35.913984,-95.550237,16 - 10 height clearance,Low Clearance,LC15,South 385th East Avenue over Muskogee Turnpike,Muskogee,OK,74403
8025,35.931221,-95.581177,16 - 6 height clearance,Low Clearance,LC15,N4170 Rd over Muskogee Turnpike,Muskogee,OK,74403
8026,35.944524,-95.588458,16 - 4 height clearance,Low Clearance,LC15,E0740 Rd over Muskogee Turnpike,Muskogee,OK,74403
8027,35.951727000000005,-95.589101,16 - 9 height clearance,Low Clearance,LC15,Hwy 51 over Muskogee Turnpike,Muskogee,OK,74403
8028,35.958912,-95.589781,16 - 7 height clearance,Low Clearance,LC15,E 141st St S over Muskogee Turnpike,Muskogee,OK,74403
8029,35.97435,-95.600782,16 - 4 height clearance,Low Clearance,LC15,N4160 Rd over Muskogee Turnpike,Muskogee,OK,74403
8030,35.998067999999996,-95.63649699999999,16 - 4 height clearance,Low Clearance,LC15,S 305th E Ave over Muskogee Turnpike,Muskogee,OK,74403
8031,35.535249,-97.49419300000001,16 - 6 height clearance,Low Clearance,LC15,Dr Wk Jackson Pkwy over N Kelley Ave,Oklahoma City,OK,73118
8032,35.511815000000006,-97.57010799999999,14 - 4 height clearance,Low Clearance,LC14,I-44 over N Drexel Blvd,Oklahoma City,OK,73118
8033,36.201977,-99.93124399999999,7 - 0 height clearance (136),Low Clearance,LC7,E0560 Rd,Shattuck,OK,73858
8034,36.140547999999995,-95.954387,14 - 10 height clearance,Low Clearance,LC14,Hwy 64 over E 15th St,Tulsa,OK,74104
8035,36.144158000000004,-95.99234200000001,16 - 6 height clearance,Low Clearance,LC15,South Denver Ave W over Hwy 64 \/ 75,Tulsa,OK,74103
8036,36.157821000000006,-95.98066700000001,15 - 3 height clearance,Low Clearance,LC15,West 50th Pl N over U.S. 75 Southbound,Tulsa,OK,74120
8037,36.157363000000004,-95.980171,16 - 9 height clearance,Low Clearance,LC15,West 50th Pl N over U.S. 75 Northbound,Tulsa,OK,74120
8038,36.50005,-98.941383,13 - 10 height clearance,Low Clearance,LC13,rail over N2280 Rd,Waynoka,OK,73860
8039,36.441552,-99.43273,17 - 11 height clearance,Low Clearance,LC15,rail over NW Hwy St\/270\/412,Woodward,OK,73801
8040,35.198190000000004,-111.65386699999999,13 - 9 height clearance,Low Clearance,LC13,rail over W Historice Rte 66\/S Milton Rd\/Bus I-40,Birmingham,AL,35222
8041,33.771131,-84.363899,14 - 2 height clearance,Low Clearance,LC14,Eastside Beltline Trail over North Avenue NE,Atlanta,GA,30308
8042,34.789858,-86.97063,15 - 5 height clearance,Low Clearance,LC15,rail over US Highway 72 E,Athens,AL,35611
8043,32.191202000000004,-87.45958900000001,15 - 0 height clearance,Low Clearance,LC15,rail over AL 28,Catherine,AL,36728
8044,34.153532,-84.77167,15 - 0 height clearance,Low Clearance,LC15,Hwy 41\/Joe Frank Harris Pkwy SE over Old River Rd,Cartersville,GA,30120
8045,33.922404,-84.85016800000001,15 - 2 height clearance,Low Clearance,LC15,rail over W Memorial Dr,Dallas,GA,30132
8046,33.229566999999996,-84.840189,14 - 3 height clearance,Low Clearance,LC14,rail over 29\/Georgia 14,Grantville,GA,30220
8047,32.837385,-83.621401,13 - 5 height clearance (136),Low Clearance,LC13,rail over Martin Luther King Jr Blvd,Gray,GA,31032
8048,33.735665000000004,-84.113764,17 - 0 height clearance,Low Clearance,LC15,rail over Lithonia Industrial Blvd,Lithonia,GA,30058
8049,34.38865,-83.664611,11 - 10 height clearance (136),Low Clearance,LC11,rail over Homer Rd,Lula,GA,30554
8050,32.837466,-83.62140600000001,14 - 2 height clearance,Low Clearance,LC14,rail over Martin Luther King Jr Blvd,Macon,GA,31201
8051,32.837947,-83.621545,13 - 5 height clearance (136),Low Clearance,LC13,rail over Riverside Dr,Macon,GA,31201
8052,41.057139,-94.35160400000001,11 - 6 height clearance (136),Low Clearance,LC11,rail over N Cedar St,Creston,IA,50801
8053,42.499034,-94.18723,13 - 0 height clearance (136),Low Clearance,LC13,rail over S 7th St,Fort Dodge,IA,50501
8054,41.653074100000005,-91.5308151,15 - 2 height clearance,Low Clearance,LC15,rail over S Gilbert St,Iowa City,IA,52240
8055,43.187215,-93.207266,14 - 3 height clearance,Low Clearance,LC14,rail over 65,Mason City,IA,50401
8056,43.140639,-93.018283,12 - 0 height clearance (136),Low Clearance,LC12,rail over West Dr,Nora Springs,IA,50458
8057,37.788649,-97.135472,14 - 6 height clearance,Low Clearance,LC14,rail over SW Butler Rd,Benton,KS,67017
8058,38.880578,-94.803919,14 - 6 height clearance,Low Clearance,LC14,rail over E Loula St,Olathe,KS,66061
8059,38.887436,-94.797246,15 - 6 height clearance,Low Clearance,LC15,rail over S Ridgeview Rd,Olathe,KS,66061
8060,38.497493,-94.866592,10 - 6 height clearance (136),Low Clearance,LC10,rail over W 347th St,Paola,KS,66071
8061,37.788655,-97.171425,12 - 3 height clearance (136),Low Clearance,LC12,rail over North 143rd St E,Wichita,KS,67228
8062,37.303455,-87.19246899999999,17 - 0 height clearance,Low Clearance,LC15,rail over Kentucky 70,Central City,KY,42330
8063,38.077974,-84.451049,14 - 1 height clearance,Low Clearance,LC14,rail over Old Paris Rd,Lexington,KY,40505
8064,38.246553000000006,-85.773498,14 - 0 height clearance,Low Clearance,LC14,rail over S 13th St,Louisville,KY,40210
8065,38.230043,-85.76738399999999,13 - 6 height clearance,Low Clearance,LC13,rail over S 7th St,Louisville,KY,40208
8066,30.954813,-88.650537,14 - 0 height clearance,Low Clearance,LC14,rail over Main St,Lucedale,MS,39452
8067,35.808594,-78.614664,13 - 8 height clearance,Low Clearance,LC13,rail over Capital Blvd,Raleigh,NC,27604
8068,35.32138,-79.946579,14 - 1 height clearance,Low Clearance,LC14,rail over N Carolina 27,Troy,NC,27371
8069,35.7391333,-81.5511925,14 - 9 height clearance,Low Clearance,LC14,rail over Eldred St SE,Valdese,NC,28690
8070,35.848867,-77.0659635,14 - 2 height clearance,Low Clearance,LC14,rail over W Main St,Williamston,NC,27892
8071,42.094546,-102.860947,14 - 1 height clearance,Low Clearance,LC14,rail over S Potash Ave,Alliance,NE,69301
8072,40.819995,-96.834812,14 - 9 height clearance,Low Clearance,LC14,rail over NW 84th St,Lincoln,NE,68528
8073,41.243181,-95.942234,12 - 4 height clearance (136),Low Clearance,LC12,rail over S 20th St,Omaha,NE,68108
8074,40.942506,-98.344596,12 - 6 height clearance (136),Low Clearance,LC12,rail over 18th St,Grand Island,NE,68801
8075,34.171242,-82.371841,9 - 4 height clearance (136),Low Clearance,LC9,rail over S Main St,Abbeville,SC,29620
8076,34.338885999999995,-80.511507,13 - 8 height clearance,Low Clearance,LC13,rail over Jefferson Davis Hwy,Cassatt,SC,29032
8077,34.692434000000006,-81.19729699999999,15 - 5 height clearance,Low Clearance,LC15,rail over 72\/121\/97,Chester,SC,29706
8078,34.708515999999996,-81.217928,13 - 10 height clearance,Low Clearance,LC13,rail over Center St,Chester,SC,29706
8079,34.70408,-81.239548,13 - 10 height clearance,Low Clearance,LC13,rail over U.S. 321 Bypass,Chester,SC,29706
8080,34.069862,-80.950523,16 - 5 height clearance,Low Clearance,LC15,Oneil Ct,Columbia,SC,29223
8081,34.064884,-80.95644200000001,15 - 6 height clearance,Low Clearance,LC15,rail over Decker Blvd,Columbia,SC,29206
8082,34.018745,-81.04712099999999,16 - 0 height clearance,Low Clearance,LC15,rail over Park St,Columbia,SC,29201
8083,33.982335,-81.020824,15 - 7 height clearance,Low Clearance,LC15,rail over Rosewood Dr,Columbia,SC,29201
8084,34.86996,-82.414313,13 - 4 height clearance (136),Low Clearance,LC13,rail over Buncombe Rd,Greenville,SC,29609
8085,34.848193,-82.430385,13 - 1 height clearance (136),Low Clearance,LC13,rail over Lois Ave,Greenville,SC,29611
8086,34.935964,-82.217037,14 - 2 height clearance,Low Clearance,LC14,rail over Sunnyside Dr,Greer,SC,29651
8087,34.928381,-81.025561,16 - 5 height clearance,Low Clearance,LC15,rail over Dave Lyle Blvd,Rock Hill,SC,29730
8088,34.703015,-82.881423,13 - 8 height clearance,Low Clearance,LC13,rail over Old Clemson Hwy,Seneca,SC,29672
8089,34.966155,-81.925585,13 - 0 height clearance (136),Low Clearance,LC13,rail over Beaumont Ave,Spartanburg,SC,29303
